essay_id_comp,qbin,lbin
C381020269C2,0,0
C38334385924,1,0
C38FAA6274B6,1,1
C39D32FD1F07,0,1
C39E40DFF3FF,0,1
C3A3146784DC,0,0
C3A369E86900,0,0
C3AE86A7A222,1,0
C3B085E2AE8E,0,1
C3B0C8C0F601,0,0
C3B3675F68FF,1,1
C3C13F0C0274,1,0
C3C2EA6B46EE,0,0
C3C456F2758F,2,0
C3D8E8E8B942,2,0
C3D986A84D93,0,1
C3E739D1FA5B,2,0
C3E8D00403D9,2,1
C3EEDCA21B42,2,0
C3EF250CD155,0,0
C3F0BCBEED7D,0,1
C3F618ABA73C,2,0
C4056209A48C,1,1
C40DB30CB7EB,2,0
C40F03045FD8,0,0
C4116C4965BB,0,0
C4118746172C,0,0
C414E9F1DAA6,2,1
C41D0819F2A1,1,1
C42060BAF235,2,1
C421DD678B5E,1,0
C424CD611304,2,1
C42978129AAC,0,1
C431BAD29891,0,1
C435A1D1C3D5,2,1
C43C4C50427E,2,1
C43F61E4FFAA,2,1
C440D9C8CE92,1,0
C441FBD9E199,0,1
C4454B801518,0,0
C44A40CDFF3A,2,0
C4579416ABE5,1,1
C4603C43D3A7,0,0
C46949E69D5A,1,0
C46D504BF8B4,2,1
C4700AD0EE9A,0,0
C478F0EDE7AC,0,1
C47F20E50D46,2,0
C48A770E3726,0,0
C48F269A6ED8,0,1
C490AAD18CB2,0,0
C493B582595E,0,0
C4A4762D911B,0,1
C4A926BBE4AF,0,1
C4A9AF8FF90B,0,1
C4AA67D8A012,0,0
C4ABCDD62307,2,0
C4ADC447BAD8,2,0
C4B59C0A3D14,2,0
C4BCD14367F4,1,1
C4C0C752CD48,0,1
C4C16DF2FE64,0,1
C4C7258F5EA8,1,0
C4CA01FFA237,2,1
C4CD645EFB13,0,1
C4D39AEFAA87,2,0
C4D76130FDD4,0,0
C4D7F37C6969,1,1
C4DFB24CF0DB,2,0
C4E2EF38E029,0,0
C4E366BF07A9,0,1
C4E882FAAD67,1,1
C4ED4217DA09,2,0
C4F760DBDD16,0,1
C4FC27B38A8F,2,0
C5021AF61E5F,0,1
C50CDD1C35B2,0,1
C50FFB4F03F6,0,1
C5113BD6EDBF,0,1
C5162A975732,2,1
C51752A9035C,2,1
C519FD18B620,0,0
C52FC7AEC11E,0,0
C532F3BAED7B,2,1
C533DB3CDCF5,2,0
C53440E341ED,0,1
C5382404A84B,0,1
C53E390ACF12,2,1
C53ECFCAD653,0,1
C541FA8BBFDB,0,1
C546087ABE6D,0,1
C54A9F8D32D5,0,1
C54D1303CA88,2,1
C54DFE18A444,1,0
C555B9B02440,0,1
C5565E4761B7,0,0
C5566100FDF2,0,0
C55E03052E48,2,0
C55E6125411D,0,0
C55E751BB583,1,1
C55EA5FFDB2D,1,0
C56C380A7CF3,0,1
C579A4D6151E,2,1
C57EBACC6802,1,1
C584DEDB2BAB,2,0
C58FBAA7598E,1,0
C594B85513B6,0,1
C59ED272B57C,0,0
C5A3278EB458,0,1
C5A56B482FAA,2,0
C5AA5B05E972,2,1
C5BAE31EFC62,0,0
C5C8126C1E65,2,0
C5CED4ACED85,0,0
C5D21B0E0FD6,0,1
C5D2BF4CA642,0,0
C5D42689EFA4,0,0
C5E15819B7D6,2,1
C5E72440FE13,1,0
C5EDEF3A8C35,2,1
C5EF5C407C10,2,0
C5EFBFA0F25E,0,0
C5F1272FF970,1,0
C5F5F1D83B63,2,0
C5F79FBC2A5F,0,1
C60689EE82FA,0,1
C616CFDBCA6A,0,0
C6171901DBA7,2,0
C621091FAE94,1,0
C6278E01D797,0,0
C6281A6521AB,2,0
C629F50CB2BE,0,0
C632BD2F7AAB,0,1
C63A4D0D395D,2,1
C646479A45F3,2,1
C647D6659C92,0,0
C65820493112,2,0
C6666C27A92A,1,1
C66B1884100A,2,0
C66BE7AC0796,2,0
C67A906CFBA9,1,0
C67DED3264EC,0,1
C683CDE5D712,2,0
C68590C2792E,0,1
C68A69F99946,1,0
C69853525118,2,0
C6A6ABE9563A,0,0
C6A9C44FAD1C,0,0
C6B21B6E5767,0,1
C6BB30D4C189,2,1
C6BF2843D7D0,2,0
C6C21C855774,1,1
C6C50AA537AF,0,1
C6C57367A0E9,0,0
C6CD02160C0D,2,1
C6CD19E2420F,2,0
C6D0943E61A7,2,0
C6E34B968553,0,1
C6E4BB599BEA,0,1
C6EF9DDBAA4C,1,1
C6F509A96B5B,0,0
C6F50F41B977,0,0
C6FC598DC4D1,0,0
C6FEDB129649,0,0
C70021F6FE17,0,0
C702182B24A5,2,0
C70E3EEED307,2,1
C70EF8435281,0,1
C712BBBA5BF5,2,0
C716B4A085B3,1,1
C71AC41CEDEA,1,0
C7334AC6BE82,0,1
C7373B980F7E,0,0
C73951E1672A,1,0
C73E5FD6E5ED,2,1
C743CBC9C988,0,1
C74CFA4E78D4,0,0
C74D540B715B,0,0
C7535D12B057,2,0
C75471F5ED96,2,0
C755C1F6B4A7,2,1
C75687356FFE,1,0
C758F58834AD,0,1
C75AC8417907,0,1
C75B9C4FFEAD,0,0
C762A53BA0E5,0,1
C764B1469FEE,0,1
C77A4B0D6FF1,0,0
C7868A739937,2,1
C78D5D70A58F,1,0
C794A9BE171F,0,1
C79B9A5B5D13,0,0
C79DB872B022,0,1
C7A018905E52,0,0
C7A8E7FB21EE,0,0
C7B95C4C7D3F,1,1
C7BD62EA392F,0,1
C7BFC84A7A01,0,1
C7C25AB56695,0,0
C7C8290B69FD,0,1
C7CEFE3F256D,2,1
C7DA04746915,1,0
C7ECAA52573D,0,1
C7F89A199353,2,1
C7F9CF7196EC,0,1
C7FDBAE38C0C,0,1
C802F00716E0,2,0
C80312F1821A,0,1
C8080378BD24,1,1
C80F42A2B53B,2,1
C816339C4D91,2,1
C818ACA9DB76,1,0
C81F05802F6C,0,0
C822187BF7E4,0,0
C82BB4F87265,0,0
C834107D49D3,0,1
C8352C0FAADE,0,0
C8359CAD745F,0,0
C83A7FABBD07,2,1
C83EB6623D24,2,1
C848C44E3004,0,1
C848E72F7CE0,0,0
C85220A1938A,0,1
C85BA77FBF86,2,1
C85EFB28D2F6,0,0
C86149D0B9FD,0,1
C862AF5812E2,0,0
C865637A034A,0,0
C86A3BBC881C,0,0
C87164C940D0,1,1
C87505F8CC28,2,0
C879A485810D,2,0
C87A23D05F39,2,1
C88300C2CA72,0,1
C88B4EAD8DE4,2,0
C89B8FFD5DAE,2,1
C8ABD5217114,0,1
C8AEF0F632C0,0,1
C8B5F5F1F6DC,0,0
C8BDD6A253D2,1,1
C8BF047C67E6,0,1
C8C168A9F3CC,0,0
C8C6FF614971,1,0
C8C708EC29F7,0,0
C8D236725B26,1,1
C8D3EB90EB29,2,0
C8E30EE22644,0,1
C8E9D6F3C80A,0,1
C8EBB096262B,2,1
C8EF7048C03F,0,0
C8F035B467A7,0,0
C8F0F3C12D4A,2,1
C8F152D4D8CB,1,0
C8F378A4AC05,0,0
C8FB2508978A,0,1
C9025EF47F8F,0,0
C90418EBE934,2,0
C904BF74BED7,2,1
C906B982A3F6,0,1
C9083A6A4955,2,0
C91AE52A385C,2,0
C9297C1BF9C8,1,1
C9313379E449,0,0
C93D4A5EA7F2,2,0
C9408D6689CF,0,0
C9418C26839F,1,0
C944AAD86BA6,0,1
C9476E86A834,2,0
C94A37408A7E,0,0
C94AC952D287,0,0
C94CAA3F0326,2,0
C955208BEEC3,0,1
C95E8958D4A0,0,0
C96084A18640,1,0
C9771D45787A,1,1
C977338F6A53,2,1
C97AF423A6AA,0,1
C97DFE0AC3C4,0,1
C97FB0BE063C,0,1
C9896C21A7AB,0,0
C98FE6669AA6,1,0
C9966CF28678,1,0
C99AB6D2F57D,2,1
C99AE311CB7B,0,1
C9A1E85BF75F,2,0
C9B06B12D9F8,1,0
C9B1476CF832,0,0
C9B1827498E4,1,1
C9BA274FDEBC,0,1
C9C61B8A1FEC,0,1
C9CB05ABAE95,0,1
C9CCBA64CAC7,0,0
C9CEB2109C27,0,1
C9D65FBBED8A,0,1
C9DCBE24604E,2,0
C9DD23612CF3,0,1
C9DD4EB1184B,0,0
C9EB6EB6551D,0,0
C9F082EEAFED,2,0
C9F2A45330E1,0,0
C9F4BEBB3C8A,1,1
CA04119154FF,0,0
CA085FEC0E7F,2,0
CA0C21200F78,2,1
CA0D04C09E69,2,0
CA0FB6DB7B80,1,1
CA12A5A210FF,0,0
CA14AD55CFF2,1,1
CA290993DFBA,0,1
CA2987A57568,2,0
CA2C46AF6ADA,1,0
CA3937072A24,0,1
CA3BC65D287E,2,1
CA3D7372D7A1,2,0
CA488B39385B,1,0
CA4E39042770,0,0
CA4E67209D3C,0,0
CA582B3F191F,0,1
CA59BF7649BE,1,0
CA5F9BF59047,0,0
CA61EF11F94F,2,1
CA62122BB195,1,1
CA79F1AAB238,2,1
CA8A4FFB3340,2,0
CA92495BE92E,2,1
CA94E604C5A7,0,0
CAA042CADA38,0,1
CAA05AE141EC,0,1
CAB0789D6C0B,1,0
CAB3B0C8A35A,0,0
CAB6B814A374,0,0
CABB5AA3A94C,0,1
CAC29E888AC2,2,1
CAC42EC32F44,2,0
CAC4E6021973,2,0
CACCC14E28CA,2,0
CAD0AF209830,1,0
CAD0D30AED49,2,1
CAD24215C906,0,1
CAD4163FACC6,2,0
CAE7D71D66A3,2,0
CAFA42F8876C,0,1
CAFEA3C5D3D2,0,1
CB00405C862D,2,0
CB02DCCE6F0C,1,1
CB0BF6DDF9B7,0,0
CB1E8FFD4CB4,0,1
CB1FC8879E6C,0,1
CB2940550B0B,2,0
CB31D19D0197,0,1
CB3749354CBE,0,0
CB5B26848843,0,0
CB601F313149,0,0
CB648246281B,0,1
CB66B685DAF6,0,1
CB7BC04EF923,1,0
CB85284D9023,0,0
CB8B86AD7823,0,1
CB8C066F9865,2,1
CB8D9DD083FC,1,0
CB97EA7E4FB7,2,1
CB9B610D53B9,0,1
CBA9043182C5,1,0
CBACC9B7B6A3,0,0
CBB4595ECAB7,0,1
CBB4FB668826,2,1
CBB78E310747,1,1
CBC0F741B812,1,1
CBC37734DC80,0,1
CBC6BC024F61,2,1
CBCA3CFF320B,0,1
CBCD5EF05F0F,0,1
CBD00586CABD,0,1
CBD364987E2D,0,0
CBDAC6EED622,2,1
CBF37BFEBF8F,0,0
CBF4EA907772,1,0
CBF57C499977,0,0
CBF7A08C8352,0,0
CBFBF31128DC,1,1
CBFDC3A0F573,0,1
CC059B14457A,0,0
CC06612E842A,2,0
CC067F0DC876,1,0
CC0AC8356D9E,0,1
CC149CD4B584,0,1
CC1A3887E593,0,0
CC207E107BB9,2,1
CC23A03E8F99,2,1
CC2697CF981F,2,1
CC27DF7CB308,0,1
CC2EAAA8FA84,0,1
CC2FAE6B5135,0,0
CC38587E9634,1,0
CC3E52BD8711,0,1
CC414865C2A4,1,0
CC41AE0A268E,1,0
CC4307140FF8,0,1
CC44D32FF288,1,1
CC48A051FAC9,2,0
CC4A42F9E5A1,0,0
CC4B93E84451,0,1
CC50C8238771,0,1
CC5CB298AF94,0,0
CC68BA9DCB2F,0,0
CC7F0C052EBC,0,1
CC859523C0FE,0,1
CC8C5C963660,1,1
CC9290DC336A,0,1
CC92F24A2B5D,2,1
CC93F09080FF,2,1
CC9D461148DD,1,0
CC9DB5A93782,2,1
CCA7A1220DA0,2,1
CCAB0FEFDD57,0,1
CCB089BF4CBB,0,1
CCB48976ED97,2,1
CCB499F8A658,1,1
CCB5654799E0,0,0
CCC18C6C74FD,0,0
CCD18F76562C,2,0
CCD66CF93741,1,1
CCE09F209A52,2,1
CCF236C2E533,1,1
CCFC07FF5EAF,0,1
CD0BFAC0335E,0,0
CD0C46A0B2E6,2,0
CD0D6C6F1CA5,2,0
CD0E358CA76C,2,0
CD166FD9EFA6,0,0
CD1B4AE39682,0,1
CD1E5F827178,0,1
CD2D05D53579,0,1
CD2F2FAFD908,0,1
CD3621334165,2,0
CD53BFFA5474,2,1
CD560904AA43,0,0
CD586C88F4F3,0,0
CD7186F8F046,2,1
CD7860A8F65C,0,1
CD7CD8E7FD01,2,1
CD80ECE3B0B9,0,1
CD86F7930D58,0,1
CD954674E1A6,0,0
CDAE662C4C8F,0,1
CDBC48E5C0CE,1,1
CDBE82430B57,0,0
CDC9899690AE,1,1
CDD50E22791C,2,0
CDD6D1B45E9F,0,0
CDDA29D40933,2,1
CDDBB110BFDE,2,1
CDE03944D26E,0,0
CDE3CED1BF53,0,1
CDE59500111A,0,1
CDEA9FC4A2C1,2,0
CDEC57E94C93,0,1
CDEDC1098F6F,0,1
CDF1BA18E83D,2,0
CDF2746198CB,0,1
CDF386816566,1,0
CE04D4F7AFFA,2,1
CE0E51D39469,1,1
CE15E101E5F4,2,1
CE17C1752FCF,2,0
CE2EC298670A,0,1
CE38BA1D5ECB,1,0
CE4390D4602A,1,0
CE464A23BF82,2,1
CE58704B8EB3,1,0
CE5D744B6D39,2,1
CE64FA08E4CF,0,0
CE6645D21A3C,0,1
CE7153D68C2C,0,1
CE71F3B528C0,2,1
CE7797E62422,2,1
CE7927383786,2,0
CE811414777B,1,1
CE8793AE1BE8,0,1
CE8949FA18F7,0,1
CE94B3F26D2F,2,1
CE94E0384C1E,0,1
CE96B36BFD62,0,1
CE97B1D61822,0,1
CE9CD7275C9F,1,1
CE9EB0366069,2,0
CEB3F5203744,0,1
CEB62725E8AC,0,0
CEBCD9972E27,2,1
CEBEA9F6E14A,0,1
CEC33A9DE0D1,1,0
CEC514057422,0,1
CEC54A466477,0,0
CED03E44340E,1,0
CED4ADA9A012,1,0
CEEFCBFE54E4,1,1
CEF2E641BA34,0,0
CEF302996231,0,1
CEF38B3F9C98,0,0
CEF5DF69B6C8,1,1
CEF8476956C8,2,1
CEF952C47189,0,0
CF0214901725,0,0
CF0311F24BF5,2,0
CF0869D8847B,0,1
CF17C124F4F5,1,1
CF1A749C4A9D,2,1
CF2138A08358,1,0
CF2400A27FF1,0,1
CF28BC9A342E,0,1
CF2D1F83542F,2,1
CF38E140E4E7,0,1
CF43485AE351,2,1
CF4C15E4C499,2,1
CF6ED3973EDC,0,0
CF6FE8034822,0,1
CF73E9CEBB0F,0,1
CF77CA304B48,0,1
CF794C60C928,0,0
CF84C9D788A9,1,1
CF8567D901BE,0,1
CF882151082B,0,0
CF89338D76B5,2,0
CF8CA7E3A69A,0,1
CF9059F3EC39,2,1
CF91CB6E66F6,2,0
CF96F5721A28,2,0
CF9FB3659686,0,0
CFA85271A07D,0,1
CFAF62184AB2,0,1
CFBCF638F69D,2,0
CFC8DF0444C4,1,1
CFCB45ABFDA6,0,1
CFDCEE813DF6,2,1
CFE773F1600B,0,1
CFE8C526400C,0,0
CFF4F33406B9,0,1
D000E7A255F9,0,0
D0013137BFDC,0,1
D0028C081AAE,0,1
D00460894B72,0,0
D004E26954B5,0,0
D0050F9D9621,0,0
D0079E60DFF1,0,1
D01060C5AE7D,0,1
D0131DAC0F63,1,0
D0179FB2F5C4,0,1
D01974AA2710,0,0
D022656B1A36,1,1
D0279F114F87,1,0
D02E77657183,0,1
D03DB4C370ED,0,0
D03FBD778280,0,0
D04C3774DA9D,2,0
D058B8D2DFF3,0,0
D058C7DB9BA0,0,0
D0647F201215,0,1
D06845D6FB0B,0,1
D06917E7E152,2,1
D070ABC49274,1,0
D0733E25A2C7,1,0
D087A8C24570,1,1
D08E02A84446,1,1
D08FD4520B2F,1,0
D0959D2F116B,2,1
D0A7DA572ED0,0,1
D0AAEE68941A,2,1
D0ACE61F9DB1,0,1
D0B9A46601E3,0,1
D0BE9AFCE9F3,0,0
D0C00F3D38E3,2,0
D0C6EB30D833,2,1
D0CE35FADE7A,2,0
D0CE7A343841,0,1
D0D8097D243C,0,1
D0D8311DFC48,0,1
D0DCC58B6C2B,0,0
D0EACBBBD862,2,1
D0EDA246FCA0,0,0
D0EEB2FA5D83,2,1
D0F1007406F5,0,1
D101D161CBBC,1,1
D102D36FB9F0,0,0
D11D5C84764E,2,0
D127164A73CF,0,0
D12739E3912D,0,0
D12A571CCFA4,2,0
D12A8B3D1C11,0,0
D1400AFDC972,0,0
D140D284B493,2,1
D148D41C5D42,0,0
D14F3F93CF54,0,1
D150E09CBC2E,0,1
D15265B4D1FC,1,1
D15873549B60,0,0
D16B647E363E,1,0
D16ED602B018,0,1
D1701A8EEF26,0,0
D1748C4CD7B4,2,0
D175BA8792E7,0,1
D17BD9575C96,2,1
D185087926CD,0,1
D18833F8CBC3,0,0
D198D8C43AD0,0,1
D1A866170CEA,0,0
D1AC5052EF9B,2,0
D1ACADAC5ED4,2,1
D1AF5CE5040E,2,1
D1B06A3C02B3,2,0
D1B0EE67209F,0,0
D1B30FD65680,0,1
D1B97265EAEF,1,1
D1B97A55865A,2,0
D1C46F162B11,1,0
D1C69AFBCE83,0,1
D1D2568C926F,1,1
D1D5A52C1B67,0,1
D1D8B04AF3A3,2,1
D1DBB999DB47,0,0
D1E077EED6E8,0,0
D1F17C0DED14,0,0
D1FBC3B9A8A4,2,1
D1FE2D751407,0,1
D20068BDE3F8,2,0
D20C40B1CBF3,0,0
D20DBFBCD4AC,0,1
D21485A091BA,0,0
D228AB564BF6,2,0
D231A669B482,0,1
D232361A935D,0,1
D234B31FC8C0,2,1
D240A8375BC2,2,1
D242BBCBEAFB,1,0
D24506D93F4A,0,1
D24777F39289,2,1
D248655EAA45,1,0
D24996A97544,2,1
D252A6E968AB,2,0
D25329DB4268,1,0
D253E3A5BAE1,0,0
D256A4B24F0B,0,0
D25B8D9F7D84,0,1
D25C3B9925E3,2,0
D2611A8CF082,0,1
D265C0C54BDC,1,1
D268BAAFD698,0,1
D26946892067,2,0
D26BF2CC24E2,0,1
D26C9B0368D0,0,1
D26D8E38326A,0,0
D27006254575,2,0
D2723B90EEC1,1,0
D282E21C2DB1,2,0
D284AB2165C8,1,0
D2851DC6AF41,0,1
D287C855A18A,2,1
D28B89FAFE9E,1,1
D291519003C4,1,0
D2918EDA94E9,0,1
D2946A413E6C,2,1
D29E70FBCEC1,2,0
D2A1577EB7A8,2,1
D2A1B5672C12,2,1
D2A4C59D44E0,0,0
D2B408505884,1,0
D2B5ED1BA62F,0,1
D2BADE5A3DEF,0,0
D2BD6E5B0D1F,0,0
D2D4AD42B2E1,2,0
D2DB6F31B6D2,2,0
D2E8E5A1DE86,0,0
D2F5E24CEEAA,2,1
D2F9E8A1C2B4,0,0
D2FE8D69BCB0,2,1
D30490AE8641,0,1
D30614F0911F,0,1
D3068B0EFF17,2,1
D308EE83481B,2,0
D30AC446FAC6,2,1
D31481D3B465,2,0
D3287589C77C,1,1
D32FE4646A6A,2,1
D336CB3A69F1,1,1
D337DC4042D2,1,1
D33821E5CC1D,0,1
D33AE08C2BEC,0,0
D343F253FDE8,2,1
D344430F21DA,0,1
D34504244EBD,0,1
D34CD90863C2,2,0
D34DFB9BF717,0,0
D35AE4A7CE83,0,1
D35C1DDA7658,2,1
D363B047F99B,1,1
D370F48E3AD1,0,0
D37343CEA1EE,0,0
D37412D51517,1,1
D376C98ABBDB,1,1
D37E97BD69F4,2,1
D381DBB598D3,0,0
D38424C495CE,0,0
D38815C5F013,0,0
D389558B10D3,1,1
D38A46B22248,0,0
D393F9AC577D,1,1
D395BD24262F,0,1
D396045E2CAA,0,0
D39ED738414F,0,0
D39FAAF86C31,0,1
D3AA884640DB,0,0
D3AFCB51AA40,2,1
D3BD101E28A4,0,0
D3C4B340AB3F,0,0
D3C9713AEDC1,0,1
D3CE9EE4C4D3,2,0
D3CFD3E68F27,2,0
D3E723651DF3,2,0
D3F48B4D2D6B,0,1
D3FBCDB08BB7,0,0
D401D3682261,0,0
D401F5D87E45,0,0
D4062D91EE44,2,1
D40A10C36B30,0,0
D412E07BF06B,0,1
D425C2472543,2,1
D4263CE94952,1,0
D42B6354404D,2,1
D42C8A38D141,2,1
D43178C538DF,0,1
D43D3A0AC4C0,0,1
D4442F757F02,0,1
D4494228C749,0,0
D44C2B3C1C9B,0,1
D450BF08BE17,2,1
D45516C802DF,0,0
D4620A5134E7,2,0
D463BB44024B,1,1
D46BCAFB46F3,1,0
D46BCB48440A,0,0
D47240EFB904,1,1
D48813812333,0,0
D4889CB1C62F,0,0
D4941258B87A,0,1
D496BF3A284F,2,1
D4988103ADF1,2,1
D49AD6F46BD1,0,1
D49E57AFD1D1,0,1
D4AA8EC389C6,2,1
D4BB02CCC116,0,1
D4BC716CE227,0,1
D4BFB840A534,0,1
D4C789D85451,2,0
D4CA3E411BC3,1,0
D4CF0DF858F1,2,0
D4D35DDC74EB,0,1
D4D701DA6FFD,0,0
D4E16401D341,0,0
D4E3104E7591,2,1
D4E76306D0E4,0,0
D4F0EA57652D,2,0
D4F10FF804FF,0,0
D4F39D3F81E0,2,1
D4F76E7BBE12,0,0
D4F826201416,2,1
D4FC7257FBA8,0,1
D4FF4B2AEFB4,1,1
D50BC91578B6,2,0
D514ED6A3665,1,0
D5164250EE9D,2,0
D51B0DF8AEEA,2,0
D51D6F5E3DE8,0,1
D52095AEF0B1,0,0
D5228994FD3C,1,1
D522A9399593,2,0
D5303AAD7E37,0,0
D5474D29854A,0,0
D54821935AA6,0,0
D549B7685CBB,2,0
D54F90711EA3,0,1
D55CA86551D8,0,1
D56252583678,2,0
D569BD3E20CD,0,1
D5724EDF0DBA,1,0
D5736E7D21F9,2,1
D5826C01FBF8,1,1
D5847B4B6935,0,1
D58980F5EC66,0,1
D58A10234F6A,2,0
D58DD07BC0D6,0,0
D59EDBD7F38F,1,0
D5A0A8C83A60,1,1
D5A20C71791D,0,1
D5A3F3F539A8,1,1
D5C7CD75E324,0,1
D5C8C29F17D8,1,1
D5D12DBE04B6,0,0
D5D689030CA2,0,0
D5D8E7DFCF5B,1,0
D5DCB665A2A2,2,0
D5E0305B4E90,0,0
D5E3716C5E49,0,0
D5E8832F37DE,2,1
D5EE6230B88E,0,1
D5EEF3A6DAC2,2,0
D5F0FC5E6E5E,2,1
D5F24E057CA2,0,0
D5F6593584F8,0,0
D5F7178E3FB1,0,0
D5FABAF8F84A,0,0
D5FC154349CA,1,1
D5FDDB4DFA82,2,1
D5FDDD8509F2,1,0
D6068FF1B29A,0,1
D6076F5278FD,0,0
D60F86CE307A,0,0
D6105DFE6379,2,0
D6205D9E6E20,0,1
D6278021E119,0,0
D628429A0645,0,0
D62BC508C6BB,0,0
D62C13D2615D,0,0
D637A78C881E,0,0
D63BA0463CD5,1,1
D6466B4502D5,0,1
D6491D0BAEE0,0,0
D65079331F17,2,1
D6561FF31782,2,1
D659F8B4298D,2,1
D65A9A78A23E,2,0
D6668C2DBD4D,0,0
D66B1B59778B,0,1
D66B89FC3757,0,1
D68085C15D3C,0,1
D6830CC770FF,0,1
D68F66581BF1,0,0
D69416DBA6F4,0,1
D69CDA890426,0,0
D69D38AB04FB,1,0
D6AA174A32AF,0,0
D6AED985BFA1,2,0
D6B4B647FC25,2,1
D6B7EE7B040D,2,1
D6BDA0F9F006,2,0
D6C06F4BC0DA,1,0
D6CD89424182,0,1
D6CF7CB72CAF,0,1
D6DA25B584B2,0,1
D6DAD8CE29A6,2,0
D6DE836BDF1E,0,1
D6E2AF2B1B54,1,0
D6E6CFF686BF,0,0
D6E6E835191D,0,1
D6E7A5034205,2,1
D6E91124E3C1,0,1
D6EBE6485EB1,0,1
D6ECCFEB0AEE,0,1
D6EF8C8D2542,0,0
D6F76B0E487F,2,1
D6FD06B5AAEA,1,0
D712B132C8DF,2,0
D7148D8FC7F7,0,1
D7240B7F063A,2,1
D72B8EA15C83,1,1
D72C6FB455A0,0,1
D72CB1C11673,0,0
D72D0386600A,1,1
D72FA02E59ED,0,0
D7301CAAFAB0,0,1
D733AD9B0C31,1,0
D735AC2E844F,2,0
D74117152CBC,0,0
D746FBC79FFA,1,1
D7497B662A49,0,0
D74D7731FEA0,0,0
D751FAE92161,2,1
D752DF2541DD,0,1
D762D09E389E,1,0
D76E6A1CA5CF,0,0
D7704124F319,0,0
D77B7635FF7F,2,0
D78579C10220,2,1
D7858B9A54CE,1,1
D786038182B6,0,0
D79A5C8FDE2C,2,0
D79B3C0646C0,2,1
D79E9FFDF3AC,0,0
D7A223203064,2,0
D7AC0CBF7742,2,1
D7B12358DBA3,2,1
D7B762CDB426,1,1
D7B78756EA51,2,0
D7B7922A821B,1,1
D7BED4F214F4,2,1
D7CBAFF010CA,2,1
D7D1BA7B733C,0,0
D7D4F8C7FDFD,1,1
D7D5B313943F,0,0
D7D66E258830,0,0
D7D69872016F,0,1
D7DA16DF1DFA,0,1
D7DB18D1807F,1,0
D7DD6B53B8B6,1,1
D7EFCB1D6BFC,1,0
D7F08906BCB3,0,1
D7FFBE6E0434,0,1
D800E94913B4,2,1
D81114D5646C,1,0
D81428AC9545,0,1
D819F9680753,0,0
D8284C3B2D2C,0,0
D830F531C366,1,0
D83490F6B0B5,0,0
D83B337EB709,1,1
D83B639CDF7F,0,1
D83F89166BD3,0,0
D8406ADB1493,0,0
D840AC3957E5,0,0
D8423F36D01A,0,1
D84271FC252A,2,1
D84CB197450F,0,1
D85638E450CC,0,1
D85BF31FDBB1,0,0
D866C80A55A4,2,1
D86E4D85A5B1,1,1
D8708AEA9667,0,0
D870D44CC2A9,2,0
D8728E6AF814,2,1
D8782A7B9509,0,0
D87E49D020B1,0,0
D88577FFCDB2,0,1
D887C3386299,2,1
D889C48DD497,0,1
D88A1D12032B,0,1
D88B4501DA8E,2,1
D88E55D44EAD,2,0
D891B1BFC6F6,0,1
D8934CA35801,0,0
D8A3DBAE8AAD,2,0
D8B1428C9C49,0,0
D8BDF61F6010,1,0
D8C149300D31,1,1
D8C3DD3A74F1,0,1
D8C47A7C4F39,1,0
D8D90E042134,0,1
D8DBF197A624,1,0
D8E16EEF6520,2,0
D8E4CB99DD3F,0,1
D8E8BBA9E966,0,0
D8EAAA9AB53B,2,0
D8F3781C0ADC,0,0
D8F89BE1861C,2,1
D8FA1F4C6D5C,0,0
D9051AACAC49,0,0
D90A159EDD27,0,1
D90FF71D0964,2,1
D91B2369C76D,0,0
D91DF55E351B,0,0
D91E1C57C0AD,0,1
D925E8553B9D,1,1
D9266AAB3A51,2,0
D92E4A5DAA55,1,0
D92E631AA886,0,0
D935E6EB5427,1,1
D93BADC352CF,0,0
D93DE5C411EA,0,0
D941EA296360,0,0
D94C5A4EBEDF,0,1
D94F579CFD16,0,1
D94F8C916402,0,0
D954D8B031D4,0,1
D955E21FF1A0,0,0
D95AD99A9225,0,1
D95D51EFCBB2,1,1
D95DB718C0A4,0,0
D95F9F5C8A98,0,0
D96822A98F32,1,0
D972C6918584,0,1
D97E47A63218,0,0
D97F2B893D8E,2,0
D98F3E1DE828,0,0
D9969B1F3A15,2,0
D99A7BF56928,0,1
D99A8FDB17D8,0,0
D9A9EEDB9D0C,0,1
D9AFEF8F5C41,2,1
D9B24103EA38,2,1
D9B2449945D1,2,1
D9B3809280F9,0,0
D9B9F1212FB0,0,0
D9BB6C11F6E3,2,0
D9C0995BC85E,0,0
D9C2561E3D3F,1,0
D9C7239183B8,1,1
D9C93D8604E1,0,1
D9C9F849DC3E,2,1
D9CB3A1C5A65,2,0
D9DD8E066439,0,0
D9EA6EA497D8,0,0
D9F140E187E0,0,0
D9F81CACE60B,1,1
D9F9E6C83C42,0,1
DA025E83C104,0,0
DA06C685218C,1,1
DA0FBE6F11C9,2,0
DA1108A0B880,2,0
DA1AAFBF0C33,0,1
DA1C7D2E4652,2,0
DA1EC7B04A89,2,1
DA228B928B61,0,0
DA256CE59165,0,0
DA2D885A25C8,0,0
DA2D92B73B67,0,0
DA41A7B07DF0,0,1
DA4CC3E793A7,0,1
DA6129048732,0,1
DA617DC7E4E9,0,0
DA645EE46524,1,0
DA67A738611E,2,1
DA6A5A5A67A0,0,1
DA6D07A177C7,0,0
