comment_id,s_category,status
6177885,7,ok
6177887,0,ok
6177893,5,ok
6177895,2,ok
6177898,8,ok
6177899,1,ok
6177911,6,ok
6177918,3,ok
6177929,1,ok
6177930,6,ok
6177933,0,ok
6177935,5,ok
6177937,8,ok
6177941,8,ok
6177942,1,ok
6177946,3,ok
6177947,2,ok
6177956,8,ok
6177957,1,ok
6177959,8,ok
6177963,9,ok
6177970,3,ok
6177976,6,ok
6177979,1,ok
6177993,4,ok
6178004,7,ok
6178005,6,ok
6178018,5,ok
6178031,3,ok
6178033,7,ok
6178035,8,ok
6178040,7,ok
6178042,3,ok
6178046,6,ok
6178049,9,ok
6178050,1,ok
6178052,6,ok
6178066,0,ok
6178070,3,ok
6178082,2,ok
6178083,9,ok
6178086,3,ok
6178087,2,ok
6178088,9,ok
6178092,7,ok
6178094,8,ok
6178097,6,ok
6178100,9,ok
6178103,3,ok
6178108,5,ok
6178112,2,ok
6178119,5,ok
6178121,2,ok
6178122,9,ok
6178132,5,ok
6178135,6,ok
6178143,3,ok
6178144,8,ok
6178146,4,ok
6178149,0,ok
6178152,4,ok
6178153,6,ok
6178158,4,ok
6178163,2,ok
6178165,5,ok
6178169,7,ok
6178170,2,ok
6178174,3,ok
6178176,7,ok
6178182,7,ok
6178193,5,ok
6178203,7,ok
6178209,9,ok
6178211,9,ok
6178221,7,ok
6178225,6,ok
6178230,2,ok
6178232,4,ok
6178241,8,ok
6178245,6,ok
6178248,5,ok
6178251,4,ok
6178261,6,ok
6178266,8,ok
6178270,7,ok
6178287,5,ok
6178311,1,ok
6178313,8,ok
6178314,9,ok
6178339,6,ok
6178340,3,ok
6178342,7,ok
6178346,6,ok
6178347,3,ok
6178352,6,ok
6178357,9,ok
6178359,8,ok
6178368,2,ok
6178373,6,ok
6178375,1,ok
6178378,7,ok
6178381,0,ok
6178382,0,ok
6178387,6,ok
6178388,8,ok
6178389,4,ok
6178396,6,ok
6178398,0,ok
6178399,0,ok
6178404,5,ok
6178405,8,ok
6178415,4,ok
6178416,3,ok
6178419,8,ok
6178420,2,ok
6178421,7,ok
6178424,6,ok
6178427,9,ok
6178429,0,ok
6178431,9,ok
6178433,9,ok
6178449,0,ok
6178450,7,ok
6178459,9,ok
6178460,3,ok
6178464,4,ok
6178471,7,ok
6178472,8,ok
6178473,8,ok
6178474,4,ok
6178476,7,ok
6178490,6,ok
6178495,6,ok
6178497,2,ok
6178501,6,ok
6178505,5,ok
6178513,5,ok
6178515,7,ok
6178516,4,ok
6178528,7,ok
6178529,7,ok
6178534,8,ok
6178537,4,ok
6178539,7,ok
6178541,5,ok
6178542,7,ok
6178543,4,ok
6178545,8,ok
6178548,3,ok
6178550,9,ok
6178556,6,ok
6178561,8,ok
6178578,8,ok
6178579,2,ok
6178585,7,ok
6178588,3,ok
6178603,3,ok
6178607,1,ok
6178611,8,ok
6178612,9,ok
6178616,5,ok
6178619,1,ok
6178625,8,ok
6178632,7,ok
6178633,4,ok
6178637,4,ok
6178648,6,ok
6178659,5,ok
6178667,8,ok
6178675,5,ok
6178684,0,ok
6178690,5,ok
6178699,2,ok
6178704,2,ok
6178709,3,ok
6178712,9,ok
6178714,9,ok
6178723,8,ok
6178725,9,ok
6178727,2,ok
6178736,2,ok
6178738,8,ok
6178741,0,ok
6178743,7,ok
6178748,5,ok
6178755,8,ok
6178760,9,ok
6178772,4,ok
6178779,5,ok
6178782,2,ok
6178786,8,ok
6178796,8,ok
6178797,6,ok
6178800,2,ok
6178805,9,ok
6178815,2,ok
6178820,9,ok
6178823,1,ok
6178824,3,ok
6178833,5,ok
6178835,9,ok
6178836,9,ok
6178849,7,ok
6178856,9,ok
6178860,7,ok
6178862,6,ok
6178867,7,ok
6178869,9,ok
6178870,9,ok
6178871,3,ok
6178872,6,ok
6178875,9,ok
6178876,3,ok
6178879,3,ok
6178893,0,ok
6178896,6,ok
6178907,8,ok
6178910,4,ok
6178911,8,ok
6178913,6,ok
6178921,6,ok
6178922,6,ok
6178923,0,ok
6178933,7,ok
6178934,6,ok
6178944,6,ok
6178945,9,ok
6178950,2,ok
6178951,1,ok
6178954,9,ok
6178955,2,ok
6178956,8,ok
6178957,1,ok
6178959,2,ok
6178960,4,ok
6178962,5,ok
6178968,3,ok
6178975,8,ok
6178997,3,ok
6179004,9,ok
6179008,6,ok
6179023,5,ok
6179029,2,ok
6179031,1,ok
6179041,6,ok
6179048,7,ok
6179050,1,ok
6179051,2,ok
6179053,5,ok
6179059,7,ok
6179063,1,ok
6179071,2,ok
6179078,9,ok
6179083,9,ok
6179088,3,ok
6179090,1,ok
6179096,8,ok
6179106,4,ok
6179108,2,ok
6179111,6,ok
6179116,5,ok
6179120,9,ok
6179127,3,ok
6179135,7,ok
6179138,6,ok
6179139,3,ok
6179141,1,ok
6179148,4,ok
6179150,4,ok
6179154,6,ok
6179155,4,ok
6179168,6,ok
6179169,1,ok
6179198,4,ok
6179199,7,ok
6179203,6,ok
6179214,7,ok
6179215,6,ok
6179217,5,ok
6179225,3,ok
6179228,2,ok
6179243,5,ok
6179246,9,ok
6179253,6,ok
6179254,7,ok
6179256,3,ok
6179269,8,ok
6179270,8,ok
6179271,7,ok
6179280,8,ok
6179281,7,ok
6179283,5,ok
6179284,8,ok
6179285,4,ok
6179288,2,ok
6179293,7,ok
6179294,8,ok
6179298,3,ok
6179304,4,ok
6179334,8,ok
6179337,4,ok
6179343,0,ok
6179344,0,ok
6179353,0,ok
6179359,2,ok
6179360,8,ok
6179364,0,ok
6179366,7,ok
6179368,8,ok
6179369,8,ok
6179379,4,ok
6179383,7,ok
6179387,5,ok
6179390,8,ok
6179392,0,ok
6179403,5,ok
6179405,8,ok
6179413,8,ok
6179416,6,ok
6179424,8,ok
6179425,7,ok
6179430,0,ok
6179434,9,ok
6179438,4,ok
6179442,6,ok
6179443,7,ok
6179444,2,ok
6179447,4,ok
6179451,1,ok
6179456,7,ok
6179458,4,ok
6179465,6,ok
6179475,8,ok
6179480,8,ok
6179488,9,ok
6179492,3,ok
6179494,2,ok
6179496,3,ok
6179502,2,ok
6179504,3,ok
6179508,4,ok
6179510,5,ok
6179515,9,ok
6179526,0,ok
6179530,8,ok
6179532,5,ok
6179533,2,ok
6179536,3,ok
6179540,1,ok
6179542,8,ok
6179544,7,ok
6179548,9,ok
6179553,3,ok
6179556,3,ok
6179570,2,ok
6179575,3,ok
6179576,1,ok
6179586,4,ok
6179588,9,ok
6179617,7,ok
6179619,9,ok
6179638,9,ok
6179639,2,ok
6179643,9,ok
6179646,6,ok
6179655,9,ok
6179665,1,ok
6179675,5,ok
6179690,8,ok
6179704,5,ok
6179708,6,ok
6179710,8,ok
6179715,6,ok
6179720,7,ok
6179722,0,ok
6179732,8,ok
6179733,9,ok
6179737,6,ok
6179741,3,ok
6179742,1,ok
6179749,1,ok
6179753,3,ok
6179757,6,ok
6179761,5,ok
6179769,8,ok
6179771,0,ok
6179774,1,ok
6179779,5,ok
6179783,8,ok
6179786,5,ok
6179806,4,ok
6179810,1,ok
6179820,3,ok
6179821,2,ok
6179835,7,ok
6179836,5,ok
6179838,9,ok
6179851,0,ok
6179859,7,ok
6179866,9,ok
6179870,7,ok
6179874,5,ok
6179879,5,ok
6179880,2,ok
6179881,1,ok
6179891,1,ok
6179892,6,ok
6179893,6,ok
6179899,6,ok
6179904,6,ok
6179909,7,ok
6179931,3,ok
6179934,2,ok
6179936,3,ok
6179939,6,ok
6179940,5,ok
6179943,5,ok
6179944,4,ok
6179945,5,ok
6179950,5,ok
6179953,0,ok
6179963,5,ok
6179971,1,ok
6179975,5,ok
6179979,8,ok
6179983,0,ok
6179984,6,ok
6179993,0,ok
6179998,4,ok
6179999,4,ok
6180001,7,ok
6180004,5,ok
6180009,9,ok
6180014,6,ok
6180017,1,ok
6180018,0,ok
6180020,0,ok
6180024,8,ok
6180030,8,ok
6180032,2,ok
6180034,7,ok
6180043,8,ok
6180053,1,ok
6180054,1,ok
6180055,6,ok
6180057,8,ok
6180058,8,ok
6180061,1,ok
6180062,7,ok
6180065,0,ok
6180067,9,ok
6180069,2,ok
6180071,7,ok
6180072,5,ok
6180073,3,ok
6180076,6,ok
6180077,5,ok
6180079,4,ok
6180080,1,ok
6180081,4,ok
6180086,7,ok
6180093,3,ok
6180097,2,ok
6180102,6,ok
6180108,4,ok
6180109,3,ok
6180117,2,ok
6180120,5,ok
6180138,3,ok
6180141,3,ok
6180160,1,ok
6180162,8,ok
6180169,5,ok
6180176,7,ok
6180206,8,ok
6180213,3,ok
6180226,3,ok
6180228,6,ok
6180229,5,ok
6180235,8,ok
6180238,7,ok
6180239,9,ok
6180242,2,ok
6180243,3,ok
6180248,7,ok
6180256,7,ok
6180266,5,ok
6180275,6,ok
6180289,1,ok
6180290,6,ok
6180308,6,ok
6180309,8,ok
6180312,8,ok
6180313,6,ok
6180314,3,ok
6180316,9,ok
6180320,1,ok
6180327,6,ok
6180344,5,ok
6180348,9,ok
6180355,1,ok
6180356,4,ok
6180361,5,ok
6180364,4,ok
6180369,8,ok
6180370,7,ok
6180372,9,ok
6180375,1,ok
6180376,2,ok
6180377,1,ok
6180379,4,ok
6180387,3,ok
6180393,7,ok
6180394,0,ok
6180396,1,ok
6180403,9,ok
6180404,6,ok
6180413,4,ok
6180416,9,ok
6180428,9,ok
6180429,2,ok
6180437,0,ok
6180438,9,ok
6180442,5,ok
6180444,6,ok
6180448,5,ok
6180449,9,ok
6180452,9,ok
6180453,7,ok
6180456,2,ok
6180458,3,ok
6180459,1,ok
6180464,0,ok
6180466,9,ok
6180469,8,ok
6180474,3,ok
6180478,0,ok
6180479,5,ok
6180481,9,ok
6180491,1,ok
6180500,1,ok
6180501,4,ok
6180511,8,ok
6180515,2,ok
6180516,8,ok
6180518,8,ok
6180519,3,ok
6180520,5,ok
6180522,4,ok
6180523,9,ok
6180527,2,ok
6180535,7,ok
6180540,9,ok
6180542,5,ok
6180545,0,ok
6180546,8,ok
6180547,4,ok
6180551,1,ok
6180552,2,ok
6180557,8,ok
6180564,7,ok
6180567,0,ok
6180568,8,ok
6180571,8,ok
6180572,9,ok
6180578,2,ok
6180580,9,ok
6180581,5,ok
6180586,2,ok
6180589,9,ok
6180590,8,ok
6180596,3,ok
6180599,6,ok
6180607,8,ok
6180611,6,ok
6180612,8,ok
6180616,6,ok
6180621,2,ok
6180629,7,ok
6180633,2,ok
6180638,8,ok
6180639,3,ok
6180643,5,ok
6180648,4,ok
6180650,1,ok
6180660,2,ok
6180664,1,ok
6180665,0,ok
6180668,9,ok
6180671,5,ok
6180674,8,ok
6180675,8,ok
6180676,9,ok
6180684,0,ok
6180686,9,ok
6180691,9,ok
6180701,7,ok
6180703,1,ok
6180707,5,ok
6180711,7,ok
6180713,2,ok
6180720,1,ok
6180727,9,ok
6180730,6,ok
6180732,9,ok
6180735,3,ok
6180736,0,ok
6180741,6,ok
6180742,7,ok
6180750,7,ok
6180751,4,ok
6180753,5,ok
6180754,7,ok
6180757,2,ok
6180760,1,ok
6180765,8,ok
6180768,0,ok
6180774,0,ok
6180775,2,ok
6180776,2,ok
6180783,8,ok
6180787,5,ok
6180790,6,ok
6180793,9,ok
6180794,4,ok
6180801,4,ok
6180806,9,ok
6180807,8,ok
6180808,6,ok
6180810,9,ok
6180811,7,ok
6180822,5,ok
6180823,9,ok
6180824,4,ok
6180825,7,ok
6180840,3,ok
6180842,3,ok
6180843,2,ok
6180847,4,ok
6180853,9,ok
6180860,2,ok
6180878,5,ok
6180890,2,ok
6180900,4,ok
6180917,0,ok
6180922,3,ok
6180925,7,ok
6180928,0,ok
6180930,8,ok
6180935,0,ok
6180940,9,ok
6180941,8,ok
6180946,7,ok
6180959,0,ok
6180963,2,ok
6180965,6,ok
6180966,5,ok
6180969,8,ok
6180971,7,ok
6180974,3,ok
6180979,3,ok
6180980,2,ok
6180981,6,ok
6180986,0,ok
6180987,4,ok
6180991,9,ok
6180992,9,ok
6180998,4,ok
6181015,3,ok
6181019,8,ok
6181020,6,ok
6181023,5,ok
6181027,9,ok
6181032,5,ok
6181035,4,ok
6181045,8,ok
6181046,6,ok
6181047,8,ok
6181048,7,ok
6181050,0,ok
6181071,6,ok
6181072,4,ok
6181081,3,ok
6181083,1,ok
6181094,2,ok
6181101,4,ok
6181103,7,ok
6181105,8,ok
6181108,2,ok
6181119,6,ok
6181126,3,ok
6181130,3,ok
6181134,6,ok
6181138,9,ok
6181140,8,ok
6181144,7,ok
6181151,2,ok
6181153,2,ok
6181156,2,ok
6181167,1,ok
6181169,4,ok
6181170,9,ok
6181181,8,ok
6181187,1,ok
6181197,9,ok
6181198,2,ok
6181202,1,ok
6181210,5,ok
6181217,4,ok
6181225,4,ok
6181231,6,ok
6181254,5,ok
6181255,9,ok
6181260,7,ok
6181264,0,ok
6181266,0,ok
6181274,1,ok
6181292,9,ok
6181293,2,ok
6181296,8,ok
6181299,1,ok
6181307,3,ok
6181311,3,ok
6181315,2,ok
6181317,8,ok
6181321,0,ok
6181323,6,ok
6181329,8,ok
6181333,7,ok
6181335,8,ok
6181338,1,ok
6181344,6,ok
6181346,2,ok
6181348,7,ok
6181355,8,ok
6181358,8,ok
6181359,6,ok
6181360,4,ok
6181363,8,ok
6181378,5,ok
6181379,4,ok
6181380,2,ok
6181382,2,ok
6181383,6,ok
6181386,4,ok
6181387,4,ok
6181389,8,ok
6181394,4,ok
6181399,6,ok
6181402,5,ok
6181409,8,ok
6181413,0,ok
6181420,3,ok
6181423,9,ok
6181430,9,ok
6181445,3,ok
6181449,9,ok
6181460,7,ok
6181464,1,ok
6181466,2,ok
6181467,3,ok
6181471,0,ok
6181480,2,ok
6181482,6,ok
6181487,2,ok
6181500,4,ok
6181506,6,ok
6181509,0,ok
6181512,8,ok
6181514,6,ok
6181516,1,ok
6181519,9,ok
6181520,2,ok
6181531,6,ok
6181536,6,ok
6181537,0,ok
6181539,1,ok
6181544,8,ok
6181546,7,ok
6181551,5,ok
6181553,9,ok
6181558,7,ok
6181566,4,ok
6181567,4,ok
6181572,9,ok
6181576,9,ok
6181584,7,ok
6181589,7,ok
6181591,5,ok
6181592,1,ok
6181603,3,ok
6181604,3,ok
6181606,9,ok
6181616,2,ok
6181621,2,ok
6181627,3,ok
6181637,2,ok
6181640,4,ok
6181641,6,ok
6181644,2,ok
6181650,5,ok
6181652,8,ok
6181656,5,ok
6181671,0,ok
6181672,6,ok
6181678,4,ok
6181681,7,ok
6181684,8,ok
6181690,5,ok
6181691,4,ok
6181692,2,ok
6181698,5,ok
6181706,1,ok
6181714,1,ok
6181726,7,ok
6181731,7,ok
6181734,7,ok
6181736,4,ok
6181737,7,ok
6181756,0,ok
6181762,7,ok
6181775,3,ok
6181776,4,ok
6181782,2,ok
6181786,8,ok
6181790,5,ok
6181814,0,ok
6181818,8,ok
6181831,4,ok
6181840,0,ok
6181842,1,ok
6181843,8,ok
6181846,8,ok
6181855,3,ok
6181858,6,ok
6181860,6,ok
6181865,0,ok
6181867,1,ok
6181871,0,ok
6181878,6,ok
6181881,2,ok
6181884,0,ok
6181888,2,ok
6181892,4,ok
6181897,9,ok
6181905,0,ok
6181909,2,ok
6181911,0,ok
6181917,8,ok
6181918,2,ok
6181938,1,ok
6181942,2,ok
6181947,1,ok
6181953,7,ok
6181955,7,ok
6181956,6,ok
6181961,5,ok
6181962,5,ok
6181963,0,ok
6181973,9,ok
6181982,7,ok
6181984,7,ok
6181992,5,ok
6181996,9,ok
6181998,5,ok
6182008,0,ok
6182010,0,ok
6182014,2,ok
6182018,0,ok
6182030,3,ok
6182031,7,ok
6182033,5,ok
6182036,6,ok
6182055,6,ok
6182058,4,ok
6182059,0,ok
6182061,8,ok
6182071,8,ok
6182078,1,ok
6182080,0,ok
6182084,5,ok
6182098,5,ok
6182105,7,ok
6182107,5,ok
6182110,7,ok
6182117,8,ok
6182118,9,ok
6182126,6,ok
6182134,4,ok
6182141,7,ok
6182142,5,ok
6182148,8,ok
6182162,6,ok
6182167,2,ok
6182168,7,ok
6182169,9,ok
6182170,5,ok
6182171,8,ok
6182181,5,ok
6182186,9,ok
6182188,4,ok
6182192,0,ok
6182194,9,ok
6182201,6,ok
6182205,0,ok
6182208,7,ok
6182224,2,ok
6182229,2,ok
6182235,7,ok
6182256,4,ok
6182264,9,ok
6182289,9,ok
6182291,6,ok
6182309,1,ok
6182314,1,ok
6182315,0,ok
6182317,3,ok
6182320,8,ok
6182321,1,ok
6182327,7,ok
6182329,8,ok
6182333,6,ok
6182336,5,ok
6182339,4,ok
6182342,1,ok
6182350,2,ok
6182362,3,ok
6182366,2,ok
6182385,9,ok
6182387,8,ok
6182390,0,ok
6182393,4,ok
6182394,9,ok
6182406,8,ok
6182407,9,ok
6182408,2,ok
6182410,6,ok
6182417,4,ok
6182421,1,ok
6182426,1,ok
6182448,7,ok
6182449,5,ok
6182453,0,ok
6182454,6,ok
6182456,8,ok
6182459,0,ok
6182460,9,ok
6182465,1,ok
6182467,4,ok
6182469,7,ok
6182470,3,ok
6182481,2,ok
6182482,6,ok
6182493,4,ok
6182498,8,ok
6182503,2,ok
6182508,8,ok
6182514,2,ok
6182516,6,ok
6182522,7,ok
6182526,6,ok
6182527,4,ok
6182530,6,ok
6182534,7,ok
6182538,3,ok
6182541,1,ok
6182544,3,ok
6182549,1,ok
6182550,7,ok
6182560,7,ok
6182568,1,ok
6182574,2,ok
6182577,6,ok
6182582,8,ok
6182587,3,ok
6182590,3,ok
6182594,7,ok
6182596,1,ok
6182597,6,ok
6182606,3,ok
6182608,6,ok
6182609,6,ok
6182622,6,ok
6182625,5,ok
6182633,2,ok
6182639,2,ok
6182642,4,ok
6182649,6,ok
6182651,1,ok
6182653,7,ok
6182658,9,ok
6182664,2,ok
6182677,3,ok
6182681,6,ok
6182682,4,ok
6182687,9,ok
6182690,2,ok
6182700,2,ok
6182701,5,ok
6182705,9,ok
6182708,7,ok
6182712,4,ok
6182717,5,ok
6182721,2,ok
6182730,4,ok
6182733,0,ok
6182739,0,ok
6182741,0,ok
6182750,3,ok
6182772,7,ok
6182775,8,ok
6182782,4,ok
6182784,6,ok
6182792,4,ok
6182794,3,ok
6182797,8,ok
6182814,5,ok
6182815,4,ok
6182817,8,ok
6182823,3,ok
6182826,7,ok
6182829,0,ok
6182842,2,ok
6182843,5,ok
6182848,6,ok
6182858,5,ok
6182880,5,ok
6182884,3,ok
6182887,3,ok
6182888,9,ok
6182889,0,ok
6182892,2,ok
6182908,6,ok
6182909,8,ok
6182914,9,ok
6182915,4,ok
6182916,5,ok
6182924,7,ok
6182931,4,ok
6182936,9,ok
6182937,1,ok
6182940,2,ok
6182945,7,ok
6182949,2,ok
6182951,0,ok
6182954,0,ok
6182961,0,ok
6182967,7,ok
6182974,8,ok
6182975,8,ok
6182976,2,ok
6182980,0,ok
6182985,6,ok
6182988,3,ok
6182994,3,ok
6183002,8,ok
6183009,5,ok
6183010,2,ok
6183020,8,ok
6183021,4,ok
6183022,2,ok
6183023,4,ok
6183052,8,ok
6183057,9,ok
6183066,6,ok
6183070,6,ok
6183081,0,ok
6183082,2,ok
6183088,3,ok
6183091,8,ok
6183092,2,ok
6183103,2,ok
6183106,8,ok
6183112,4,ok
6183116,7,ok
6183120,7,ok
6183123,8,ok
6183126,3,ok
6183127,0,ok
6183130,6,ok
6183133,5,ok
6183138,0,ok
6183141,3,ok
6183142,7,ok
6183143,7,ok
6183144,9,ok
6183147,3,ok
6183149,5,ok
6183152,3,ok
6183154,2,ok
6183159,9,ok
6183160,6,ok
6183167,1,ok
6183186,0,ok
6183193,3,ok
6183200,3,ok
6183203,5,ok
6183206,5,ok
6183207,9,ok
6183210,5,ok
6183216,7,ok
6183218,8,ok
6183220,3,ok
6183223,4,ok
6183227,2,ok
6183232,9,ok
6183233,2,ok
6183234,3,ok
6183242,4,ok
6183245,0,ok
6183247,2,ok
6183249,4,ok
6183250,5,ok
6183252,2,ok
6183260,9,ok
6183262,8,ok
6183267,7,ok
6183280,7,ok
6183287,9,ok
6183301,3,ok
6183304,6,ok
6183317,0,ok
6183326,0,ok
6183328,7,ok
6183330,5,ok
6183339,1,ok
6183343,0,ok
6183346,9,ok
6183347,2,ok
6183360,7,ok
6183367,3,ok
6183370,5,ok
6183371,6,ok
6183372,6,ok
6183374,3,ok
6183375,3,ok
6183381,4,ok
6183399,7,ok
6183400,4,ok
6183401,1,ok
6183402,0,ok
6183411,7,ok
6183413,7,ok
6183425,6,ok
6183443,1,ok
6183444,2,ok
6183449,1,ok
6183450,8,ok
6183456,3,ok
6183458,6,ok
6183468,0,ok
6183474,9,ok
6183478,2,ok
6183484,5,ok
6183486,4,ok
6183491,4,ok
6183497,6,ok
6183500,5,ok
6183508,2,ok
6183509,5,ok
6183511,8,ok
6183514,3,ok
6183516,9,ok
6183517,1,ok
6183520,7,ok
6183548,9,ok
6183554,9,ok
6183556,5,ok
6183560,2,ok
6183568,7,ok
6183578,1,ok
6183590,4,ok
6183591,6,ok
6183596,1,ok
6183599,3,ok
6183601,4,ok
6183622,7,ok
6183627,6,ok
6183632,5,ok
6183640,0,ok
6183641,9,ok
6183648,4,ok
6183649,4,ok
6183651,8,ok
6183652,4,ok
6183655,6,ok
6183659,7,ok
6183661,2,ok
6183665,5,ok
6183672,0,ok
6183674,6,ok
6183678,7,ok
6183679,4,ok
6183681,0,ok
6183696,4,ok
6183706,8,ok
6183710,3,ok
6183713,4,ok
6183720,6,ok
6183721,5,ok
6183722,2,ok
6183724,2,ok
6183726,8,ok
6183734,4,ok
6183738,4,ok
6183741,7,ok
6183744,2,ok
6183745,2,ok
6183748,2,ok
6183759,0,ok
6183760,1,ok
6183764,1,ok
6183769,9,ok
6183773,9,ok
6183776,1,ok
6183778,3,ok
6183779,1,ok
6183782,9,ok
6183795,8,ok
6183797,1,ok
6183804,4,ok
6183806,9,ok
6183809,3,ok
6183812,5,ok
6183813,6,ok
6183819,9,ok
6183823,0,ok
6183824,3,ok
6183827,5,ok
6183830,8,ok
6183833,0,ok
6183840,7,ok
6183842,5,ok
6183845,1,ok
6183849,6,ok
6183852,2,ok
6183863,5,ok
6183864,0,ok
6183865,2,ok
6183866,1,ok
6183873,8,ok
6183874,6,ok
6183878,6,ok
6183882,6,ok
6183884,9,ok
6183890,7,ok
6183897,6,ok
6183899,3,ok
6183905,2,ok
6183908,3,ok
6183913,0,ok
6183914,0,ok
6183922,6,ok
6183931,8,ok
6183944,3,ok
6183945,2,ok
6183951,8,ok
6183953,6,ok
6183957,3,ok
6183961,9,ok
6183962,4,ok
6183970,4,ok
6183971,9,ok
6183974,8,ok
6183976,4,ok
6183979,8,ok
6183984,3,ok
6183989,6,ok
6184000,8,ok
6184019,8,ok
6184025,5,ok
6184032,5,ok
6184059,2,ok
6184062,3,ok
6184063,3,ok
6184066,9,ok
6184068,4,ok
6184071,2,ok
6184073,8,ok
6184078,9,ok
6184083,0,ok
6184087,9,ok
6184103,8,ok
6184106,9,ok
6184110,0,ok
6184127,3,ok
6184132,5,ok
6184141,4,ok
6184143,8,ok
6184145,0,ok
6184151,9,ok
6184158,3,ok
6184160,7,ok
6184164,3,ok
6184180,0,ok
6184183,7,ok
6184184,4,ok
6184194,9,ok
6184197,8,ok
6184198,5,ok
6184199,9,ok
6184206,2,ok
6184214,2,ok
6184216,7,ok
6184218,2,ok
6184219,6,ok
6184224,2,ok
6184225,8,ok
6184241,6,ok
6184242,1,ok
6184246,8,ok
6184258,6,ok
6184260,3,ok
6184262,7,ok
6184269,3,ok
6184270,0,ok
6184272,6,ok
6184273,3,ok
6184274,9,ok
6184279,4,ok
6184285,5,ok
6184293,2,ok
6184294,8,ok
6184297,1,ok
6184301,2,ok
6184302,6,ok
6184306,8,ok
6184314,8,ok
6184322,5,ok
6184323,9,ok
6184327,2,ok
6184331,2,ok
6184342,0,ok
6184343,0,ok
6184345,2,ok
6184347,0,ok
6184351,2,ok
6184355,7,ok
6184357,8,ok
6184363,8,ok
6184364,7,ok
6184365,0,ok
6184377,6,ok
6184393,9,ok
6184409,1,ok
6184417,5,ok
6184420,4,ok
6184438,6,ok
6184446,5,ok
6184448,2,ok
6184454,9,ok
6184458,3,ok
6184460,4,ok
6184463,4,ok
6184468,5,ok
6184471,4,ok
6184475,7,ok
6184476,7,ok
6184477,5,ok
6184484,7,ok
6184489,0,ok
6184497,6,ok
6184507,1,ok
6184509,2,ok
6184512,8,ok
6184530,0,ok
6184541,2,ok
6184543,1,ok
6184553,8,ok
6184562,5,ok
6184565,9,ok
6184568,1,ok
6184569,9,ok
6184572,7,ok
6184579,8,ok
6184581,7,ok
6184582,9,ok
6184585,0,ok
6184595,2,ok
6184596,0,ok
6184599,2,ok
6184608,8,ok
6184629,1,ok
6184636,8,ok
6184637,6,ok
6184648,8,ok
6184651,8,ok
6184653,8,ok
6184654,7,ok
6184661,3,ok
6184663,6,ok
6184667,2,ok
6184668,7,ok
6184671,9,ok
6184676,3,ok
6184677,8,ok
6184684,9,ok
6184687,8,ok
6184693,9,ok
6184698,0,ok
6184700,9,ok
6184708,4,ok
6184709,0,ok
6184717,3,ok
6184724,9,ok
6184725,7,ok
6184726,0,ok
6184734,3,ok
6184739,6,ok
6184742,9,ok
6184743,6,ok
6184748,7,ok
6184751,4,ok
6184764,1,ok
6184771,3,ok
6184783,8,ok
6184789,6,ok
6184793,6,ok
6184795,8,ok
6184796,0,ok
6184797,2,ok
6184809,0,ok
6184815,6,ok
6184824,4,ok
6184827,0,ok
6184833,5,ok
6184846,5,ok
6184856,5,ok
6184857,5,ok
6184862,3,ok
6184864,5,ok
6184866,3,ok
6184870,3,ok
6184874,4,ok
6184881,8,ok
6184883,2,ok
6184885,2,ok
6184890,8,ok
6184891,7,ok
6184894,7,ok
6184899,0,ok
6184902,7,ok
6184904,3,ok
6184910,3,ok
6184915,1,ok
6184918,2,ok
6184922,5,ok
6184923,0,ok
6184925,0,ok
6184929,4,ok
6184963,7,ok
6184965,0,ok
6184971,5,ok
6184983,4,ok
6184984,7,ok
6184990,5,ok
6184991,7,ok
6184992,4,ok
6184995,8,ok
6184997,7,ok
6184998,2,ok
6185000,3,ok
6185007,7,ok
6185013,0,ok
6185024,8,ok
6185026,3,ok
6185029,3,ok
6185031,2,ok
6185040,5,ok
6185041,3,ok
6185052,7,ok
6185059,7,ok
6185067,6,ok
6185074,1,ok
6185076,6,ok
6185085,3,ok
6185096,2,ok
6185100,8,ok
6185115,9,ok
6185123,3,ok
6185127,9,ok
6185128,9,ok
6185130,5,ok
6185132,7,ok
6185136,8,ok
6185139,4,ok
6185140,6,ok
6185146,3,ok
6185151,0,ok
6185154,8,ok
6185159,5,ok
6185160,9,ok
6185170,2,ok
6185178,6,ok
6185179,5,ok
6185180,6,ok
6185182,5,ok
6185186,3,ok
6185190,6,ok
6185194,7,ok
6185202,4,ok
6185208,4,ok
6185212,0,ok
6185223,4,ok
6185251,9,ok
6185262,5,ok
6185263,4,ok
6185264,8,ok
6185267,7,ok
6185268,2,ok
6185275,3,ok
6185277,1,ok
6185284,2,ok
6185286,4,ok
6185295,4,ok
6185298,2,ok
6185307,4,ok
6185309,8,ok
6185311,5,ok
6185314,8,ok
6185317,6,ok
6185318,6,ok
6185319,6,ok
6185320,2,ok
6185339,6,ok
6185341,1,ok
6185343,7,ok
6185346,9,ok
6185349,9,ok
6185352,8,ok
6185354,6,ok
6185361,1,ok
6185368,7,ok
6185373,6,ok
6185383,0,ok
6185391,5,ok
6185409,7,ok
6185420,7,ok
6185427,4,ok
6185434,3,ok
6185439,8,ok
6185441,6,ok
6185451,1,ok
6185454,2,ok
6185458,1,ok
6185462,9,ok
6185465,5,ok
6185467,7,ok
6185473,6,ok
6185480,7,ok
6185489,4,ok
6185512,6,ok
6185519,0,ok
6185520,8,ok
